material a,material b,"p(a,b)",p(a),p(b),PMI
¦B¿},­W¥Ê,0.00204499,0.073619632,0.00408998,1.91569637
­J´Ô,­W¥Ê,0.00204499,0.386503067,0.00408998,0.257468294
¤­­»¯»,­W¥Ê,0.00204499,0.034764826,0.00408998,2.666001965
«C´Ô,Æt³½,0.00204499,0.016359918,0.00408998,3.419773767
¬v½µ,»ñ±ù,0.00204499,0.114519427,0.012269939,0.37525133
¬v½µ,Æt³½,0.00204499,0.114519427,0.00408998,1.473863618
¬õ´Ô,Æt³½,0.00204499,0.030674847,0.00408998,2.791165108
¤Ó¥Õ¯»,Æt³½,0.00204499,0.192229039,0.00408998,0.955920527
»ñ±ù,¬v½µ,0.00204499,0.012269939,0.114519427,0.37525133
»ñ±ù,Æt³½,0.00204499,0.012269939,0.00408998,3.70745584
Æt³½,«C´Ô,0.00204499,0.00408998,0.016359918,3.419773767
Æt³½,¬v½µ,0.00204499,0.00408998,0.114519427,1.473863618
Æt³½,¬õ´Ô,0.00204499,0.00408998,0.030674847,2.791165108
Æt³½,¤Ó¥Õ¯»,0.00204499,0.00408998,0.192229039,0.955920527
Æt³½,»ñ±ù,0.00204499,0.00408998,0.012269939,3.70745584
Æt³½,¿»­XÂæ,0.00204499,0.00408998,0.034764826,2.666001965
Æt³½,ÆQ,0.00204499,0.00408998,0.680981595,0.308927181
Æt³½,¥Õ¾L,0.00204499,0.00408998,0.051124744,2.280339484
Æt³½,¿},0.00204499,0.00408998,0.314928425,0.462262707
¿»­XÂæ,Æt³½,0.00204499,0.034764826,0.00408998,2.666001965
ÆQ,Æt³½,0.00204499,0.680981595,0.00408998,0.308927181
¥Õ¾L,Æt³½,0.00204499,0.051124744,0.00408998,2.280339484
¿},Æt³½,0.00204499,0.314928425,0.00408998,0.462262707
¤Ú¦è§Q,¥¤ªo,0.00204499,0.008179959,0.020449898,2.503483035
¤Ú¦è§Q,Á¤,0.00204499,0.008179959,0.392638037,0.451427244
¤Ú¦è§Q,°¨¹aÁ¦,0.00204499,0.008179959,0.016359918,2.726626587
¤Ú¦è§Q,­»Û£,0.00408998,0.008179959,0.149284254,1.208755868
¤Ú¦è§Q,¶Â­J´Ô,0.00204499,0.008179959,0.022494888,2.408172856
¥¤ªo,¤Ú¦è§Q,0.00204499,0.020449898,0.008179959,2.503483035
Á¤,¤Ú¦è§Q,0.00204499,0.392638037,0.008179959,0.451427244
°¨¹aÁ¦,¤Ú¦è§Q,0.00204499,0.016359918,0.008179959,2.726626587
°¨¹aÁ¦,¶Â­J´Ô,0.00204499,0.016359918,0.022494888,1.715025675
­»Û£,¤Ú¦è§Q,0.00408998,0.149284254,0.008179959,1.208755868
­»Û£,¶Â­J´Ô,0.00408998,0.149284254,0.022494888,0.197154956
¶Â­J´Ô,¤Ú¦è§Q,0.00204499,0.022494888,0.008179959,2.408172856
¶Â­J´Ô,°¨¹aÁ¦,0.00204499,0.022494888,0.016359918,1.715025675
¶Â­J´Ô,­»Û£,0.00408998,0.022494888,0.149284254,0.197154956
³Âªo,¬e§û,0.00204499,0.022494888,0.044989775,0.703424763
³Âªo,¤t¤C,0.00204499,0.022494888,0.00408998,3.101320036
¬e§û,³Âªo,0.00204499,0.044989775,0.022494888,0.703424763
¬e§û,¤t¤C,0.00204499,0.044989775,0.00408998,2.408172856
¤t¤C,³Âªo,0.00204499,0.00408998,0.022494888,3.101320036
¤t¤C,¬e§û,0.00204499,0.00408998,0.044989775,2.408172856
¤t¤C,¿},0.00204499,0.00408998,0.314928425,0.462262707
¿},¤t¤C,0.00204499,0.314928425,0.00408998,0.462262707
·íÂk,çxÅ½,0.00204499,0.030674847,0.006134969,2.3857
¶À¯Ï,çxÅ½,0.00204499,0.018404908,0.006134969,2.896525623
¶À¯Ï,¯ó½¼,0.00204499,0.018404908,0.012269939,2.203378443
çxÅ½,·íÂk,0.00204499,0.006134969,0.030674847,2.3857
çxÅ½,¶À¯Ï,0.00204499,0.006134969,0.018404908,2.896525623
çxÅ½,¤ô,0.00204499,0.006134969,0.480572597,0.365835313
çxÅ½,¤tË|,0.00204499,0.006134969,0.018404908,2.896525623
çxÅ½,¯ó½¼,0.00204499,0.006134969,0.012269939,3.301990732
¤ô,çxÅ½,0.00204499,0.480572597,0.006134969,0.365835313
¤tË|,çxÅ½,0.00204499,0.018404908,0.006134969,2.896525623
¯ó½¼,¶À¯Ï,0.00204499,0.012269939,0.018404908,2.203378443
¯ó½¼,çxÅ½,0.00204499,0.012269939,0.006134969,3.301990732
¥ÕÅÚ½³,ªo,0.00204499,0.032719836,0.032719836,0.647185045
¥ÕÅÚ½³,²Ó¬â¿},0.00204499,0.032719836,0.085889571,0.317895851
¥ÕÅÚ½³,»¶¨§Ã¤Âæ,0.00204499,0.032719836,0.024539877,0.934867117
¥ÕÅÚ½³,¥Õ¾L,0.00204499,0.032719836,0.051124744,0.200897942
ªo,¥ÕÅÚ½³,0.00204499,0.032719836,0.032719836,0.647185045
²Ó¬â¿},¥ÕÅÚ½³,0.00204499,0.085889571,0.032719836,0.317895851
²Ó¬â¿},»¶¨§Ã¤Âæ,0.00204499,0.085889571,0.024539877,0.030213779
»¶¨§Ã¤Âæ,¥ÕÅÚ½³,0.00204499,0.024539877,0.032719836,0.934867117
»¶¨§Ã¤Âæ,²Ó¬â¿},0.00204499,0.024539877,0.085889571,0.030213779
»¶¨§Ã¤Âæ,¥Õ¾L,0.00204499,0.024539877,0.051124744,0.488580015
¥Õ¾L,¥ÕÅÚ½³,0.00204499,0.051124744,0.032719836,0.200897942
¥Õ¾L,»¶¨§Ã¤Âæ,0.00204499,0.051124744,0.024539877,0.488580015
¶À¦×¦a¥Ê,¦ÑÁ¤,0.00204499,0.00204499,0.014314928,4.24645234
¶À¦×¦a¥Ê,¬â¿},0.00204499,0.00204499,0.024539877,3.70745584
¶À¦×¦a¥Ê,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
¦ÑÁ¤,¶À¦×¦a¥Ê,0.00204499,0.014314928,0.00204499,4.24645234
¦ÑÁ¤,¬â¿},0.00204499,0.014314928,0.024539877,1.761545691
¬â¿},¶À¦×¦a¥Ê,0.00204499,0.024539877,0.00204499,3.70745584
¬â¿},¦ÑÁ¤,0.00204499,0.024539877,0.014314928,1.761545691
ÆQ,¶À¦×¦a¥Ê,0.00204499,0.680981595,0.00204499,0.384219999
ªÅ¤ßµæ,»¶´Ô,0.00204499,0.00408998,0.308793456,0.481935472
ªÅ¤ßµæ,Á¤,0.00204499,0.00408998,0.392638037,0.241719937
ªÅ¤ßµæ,»[,0.00204499,0.00408998,0.139059305,1.279707604
ªÅ¤ßµæ,¦Ì°s,0.00204499,0.00408998,0.425357873,0.161677229
ªÅ¤ßµæ,¿},0.00204499,0.00408998,0.314928425,0.462262707
»¶´Ô,ªÅ¤ßµæ,0.00204499,0.308793456,0.00408998,0.481935472
Á¤,ªÅ¤ßµæ,0.00204499,0.392638037,0.00408998,0.241719937
»[,ªÅ¤ßµæ,0.00204499,0.139059305,0.00408998,1.279707604
¦Ì°s,ªÅ¤ßµæ,0.00204499,0.425357873,0.00408998,0.161677229
¿},ªÅ¤ßµæ,0.00204499,0.314928425,0.00408998,0.462262707
½Þ¤ß,¤G¬â¿},0.00204499,0.00204499,0.006134969,5.093750201
½Þ¤ß,¦Ì°s,0.00204499,0.00204499,0.425357873,0.85482441
½Þ¤ß,¬õ»¶´Ô,0.00204499,0.00204499,0.075664622,2.581444577
½Þ¤ß,¤K¨¤,0.00204499,0.00204499,0.067484663,2.695854928
½Þ¤ß,º±¥Ä,0.00204499,0.00204499,0.055214724,2.896525623
½Þ¤ß,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
½Þ¤ß,½µ,0.00204499,0.00204499,0.247443763,1.396571944
½Þ¤ß,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
½Þ¤ß,Âæªo,0.00204499,0.00204499,0.300613497,1.201929903
¤G¬â¿},½Þ¤ß,0.00204499,0.006134969,0.00204499,5.093750201
¤G¬â¿},¬õ»¶´Ô,0.00204499,0.006134969,0.075664622,1.482832288
¤G¬â¿},¤K¨¤,0.00204499,0.006134969,0.067484663,1.597242639
¤G¬â¿},º±¥Ä,0.00204499,0.006134969,0.055214724,1.797913335
¤G¬â¿},½µ,0.00204499,0.006134969,0.247443763,0.297959655
¤G¬â¿},ÆQ,0.00204499,0.006134969,0.680981595,0.714392289
¤G¬â¿},Âæªo,0.00204499,0.006134969,0.300613497,0.103317614
¦Ì°s,½Þ¤ß,0.00204499,0.425357873,0.00204499,0.85482441
¬õ»¶´Ô,½Þ¤ß,0.00204499,0.075664622,0.00204499,2.581444577
¬õ»¶´Ô,¤G¬â¿},0.00204499,0.075664622,0.006134969,1.482832288
¬õ»¶´Ô,º±¥Ä,0.00204499,0.075664622,0.055214724,0.714392289
¤K¨¤,½Þ¤ß,0.00204499,0.067484663,0.00204499,2.695854928
¤K¨¤,¤G¬â¿},0.00204499,0.067484663,0.006134969,1.597242639
º±¥Ä,½Þ¤ß,0.00204499,0.055214724,0.00204499,2.896525623
º±¥Ä,¤G¬â¿},0.00204499,0.055214724,0.006134969,1.797913335
º±¥Ä,¬õ»¶´Ô,0.00204499,0.055214724,0.075664622,0.714392289
¤ô,½Þ¤ß,0.00204499,0.480572597,0.00204499,0.732776975
½µ,½Þ¤ß,0.00204499,0.247443763,0.00204499,1.396571944
½µ,¤G¬â¿},0.00204499,0.247443763,0.006134969,0.297959655
ÆQ,½Þ¤ß,0.00204499,0.680981595,0.00204499,0.384219999
ÆQ,¤G¬â¿},0.00204499,0.680981595,0.006134969,0.714392289
Âæªo,½Þ¤ß,0.00204499,0.300613497,0.00204499,1.201929903
Âæªo,¤G¬â¿},0.00204499,0.300613497,0.006134969,0.103317614
»[­],²M°ª´ö,0.00204499,0.038854806,0.016359918,1.168481969
»[­],¾{³½,0.00204499,0.038854806,0.018404908,1.050698933
²M°ª´ö,»[­],0.00204499,0.016359918,0.038854806,1.168481969
²M°ª´ö,¾{³½,0.00204499,0.016359918,0.018404908,1.91569637
²M°ª´ö,¿},0.00204499,0.016359918,0.314928425,0.924031655
­»µæ,¾{³½,0.00204499,0.055214724,0.018404908,0.699301046
¾{³½,»[­],0.00204499,0.018404908,0.038854806,1.050698933
¾{³½,²M°ª´ö,0.00204499,0.018404908,0.016359918,1.91569637
¾{³½,­»µæ,0.00204499,0.018404908,0.055214724,0.699301046
¿},²M°ª´ö,0.00204499,0.314928425,0.016359918,0.924031655
Ä®ªo,¬hªQÛ£,0.00204499,0.061349693,0.00204499,2.791165108
¬hªQÛ£,Ä®ªo,0.00204499,0.00204499,0.061349693,2.791165108
¬hªQÛ£,§öÀjÛ£,0.00204499,0.00204499,0.012269939,4.40060302
¬hªQÛ£,­»Û£,0.00204499,0.00204499,0.149284254,1.901903048
§öÀjÛ£,¬hªQÛ£,0.00204499,0.012269939,0.00204499,4.40060302
§öÀjÛ£,­»Û£,0.00204499,0.012269939,0.149284254,0.110143579
­»Û£,¬hªQÛ£,0.00204499,0.149284254,0.00204499,1.901903048
­»Û£,§öÀjÛ£,0.00204499,0.149284254,0.012269939,0.110143579
¬v½µ,°ªÄRµæ,0.00204499,0.114519427,0.020449898,0.135574294
¬v½µ,¤¤µ¬ÄÑ¯»,0.00204499,0.114519427,0.00204499,2.167010799
³J,¦a¥Ê,0.00204499,0.032719836,0.024539877,0.934867117
³J,°ªÄRµæ,0.00204499,0.032719836,0.020449898,1.117188674
³J,¤¤µ¬ÄÑ¯»,0.00204499,0.032719836,0.00204499,3.419773767
¤ô,¤¤µ¬ÄÑ¯»,0.00204499,0.480572597,0.00204499,0.732776975
¦a¥Ê,³J,0.00204499,0.024539877,0.032719836,0.934867117
¦a¥Ê,°ªÄRµæ,0.00204499,0.024539877,0.020449898,1.404870747
¦a¥Ê,¤¤µ¬ÄÑ¯»,0.00204499,0.024539877,0.00204499,3.70745584
¦a¥Ê,Âû¯»,0.00204499,0.024539877,0.208588957,0.917516974
°ªÄRµæ,¬v½µ,0.00204499,0.020449898,0.114519427,0.135574294
°ªÄRµæ,³J,0.00204499,0.020449898,0.032719836,1.117188674
°ªÄRµæ,¦a¥Ê,0.00204499,0.020449898,0.024539877,1.404870747
°ªÄRµæ,½µ,0.00204499,0.020449898,0.247443763,0.906013149
°ªÄRµæ,¤¤µ¬ÄÑ¯»,0.00204499,0.020449898,0.00204499,3.889777396
¬õÅÚ½³,¤¤µ¬ÄÑ¯»,0.00204499,0.141104294,0.00204499,1.958255985
½µ,°ªÄRµæ,0.00204499,0.247443763,0.020449898,0.906013149
½µ,¤¤µ¬ÄÑ¯»,0.00204499,0.247443763,0.00204499,1.396571944
¤¤µ¬ÄÑ¯»,¬v½µ,0.00204499,0.00204499,0.114519427,2.167010799
¤¤µ¬ÄÑ¯»,³J,0.00204499,0.00204499,0.032719836,3.419773767
¤¤µ¬ÄÑ¯»,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
¤¤µ¬ÄÑ¯»,¦a¥Ê,0.00204499,0.00204499,0.024539877,3.70745584
¤¤µ¬ÄÑ¯»,°ªÄRµæ,0.00204499,0.00204499,0.020449898,3.889777396
¤¤µ¬ÄÑ¯»,¬õÅÚ½³,0.00204499,0.00204499,0.141104294,1.958255985
¤¤µ¬ÄÑ¯»,½µ,0.00204499,0.00204499,0.247443763,1.396571944
¤¤µ¬ÄÑ¯»,­»Û£,0.00204499,0.00204499,0.149284254,1.901903048
¤¤µ¬ÄÑ¯»,Âû¯»,0.00204499,0.00204499,0.208588957,1.567389676
¤¤µ¬ÄÑ¯»,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
¤¤µ¬ÄÑ¯»,­J´Ô,0.00204499,0.00204499,0.386503067,0.950615474
¤¤µ¬ÄÑ¯»,¿},0.00204499,0.00204499,0.314928425,1.155409887
­»Û£,¤¤µ¬ÄÑ¯»,0.00204499,0.149284254,0.00204499,1.901903048
Âû¯»,¦a¥Ê,0.00204499,0.208588957,0.024539877,0.917516974
Âû¯»,¤¤µ¬ÄÑ¯»,0.00204499,0.208588957,0.00204499,1.567389676
ÆQ,¤¤µ¬ÄÑ¯»,0.00204499,0.680981595,0.00204499,0.384219999
­J´Ô,¤¤µ¬ÄÑ¯»,0.00204499,0.386503067,0.00204499,0.950615474
¿},¤¤µ¬ÄÑ¯»,0.00204499,0.314928425,0.00204499,1.155409887
¬õ´Ô,½¬ÃÂ,0.00204499,0.030674847,0.006134969,2.3857
»¶´Ô,½¬ÃÂ,0.00204499,0.308793456,0.006134969,0.076470364
½¬ÃÂ,¬õ´Ô,0.00204499,0.006134969,0.030674847,2.3857
½¬ÃÂ,»¶´Ô,0.00204499,0.006134969,0.308793456,0.076470364
½¬ÃÂ,¶À´Ô,0.00204499,0.006134969,0.024539877,2.608843551
½¬ÃÂ,²Ó¬â¿},0.00204499,0.006134969,0.085889571,1.356080583
½¬ÃÂ,¥Õ¾L,0.00204499,0.006134969,0.051124744,1.874874376
¶À´Ô,½¬ÃÂ,0.00204499,0.024539877,0.006134969,2.608843551
¶À´Ô,²Ó¬â¿},0.00204499,0.024539877,0.085889571,0.030213779
¶À´Ô,¥Õ¾L,0.00204499,0.024539877,0.051124744,0.488580015
²Ó¬â¿},½¬ÃÂ,0.00204499,0.085889571,0.006134969,1.356080583
²Ó¬â¿},¶À´Ô,0.00204499,0.085889571,0.024539877,0.030213779
¥Õ¾L,½¬ÃÂ,0.00204499,0.051124744,0.006134969,1.874874376
¥Õ¾L,¶À´Ô,0.00204499,0.051124744,0.024539877,0.488580015
»¶´Ô,¾ðÁ¦,0.00204499,0.308793456,0.00204499,1.175082653
»¶´Ô,¬õÁVÂæ,0.00204499,0.308793456,0.012269939,0.616676817
